# Region type : patch outlet
# Faces  :    700
# Area   :    1.406158e-05
# Time        	sum(phi)
7.29441e-05   	3.109506e-03
7.30538e-05   	3.109201e-03
7.31635e-05   	3.108886e-03
7.32733e-05   	3.108564e-03
7.33831e-05   	3.108237e-03
7.34929e-05   	3.107896e-03
7.36028e-05   	3.107550e-03
7.37128e-05   	3.107201e-03
7.38228e-05   	3.106846e-03
7.39329e-05   	3.106482e-03
7.40432e-05   	3.106106e-03
7.41534e-05   	3.105720e-03
7.42637e-05   	3.105329e-03
7.43741e-05   	3.104933e-03
7.44844e-05   	3.104534e-03
7.45949e-05   	3.104132e-03
7.47054e-05   	3.103724e-03
7.4816e-05    	3.103313e-03
7.49266e-05   	3.102904e-03
7.50374e-05   	3.102495e-03
7.51482e-05   	3.102086e-03
7.52591e-05   	3.101676e-03
7.537e-05     	3.101266e-03
7.5481e-05    	3.100853e-03
7.55919e-05   	3.100438e-03
7.57029e-05   	3.100019e-03
7.58139e-05   	3.099601e-03
7.5925e-05    	3.099183e-03
7.60361e-05   	3.098762e-03
7.61472e-05   	3.098336e-03
7.62582e-05   	3.097907e-03
7.63691e-05   	3.097474e-03
7.648e-05     	3.097036e-03
7.65908e-05   	3.096595e-03
7.67017e-05   	3.096150e-03
7.68126e-05   	3.095702e-03
7.69235e-05   	3.095252e-03
7.70345e-05   	3.094800e-03
7.71455e-05   	3.094344e-03
7.72566e-05   	3.093884e-03
7.73676e-05   	3.093418e-03
7.74785e-05   	3.092947e-03
7.75894e-05   	3.092473e-03
7.77003e-05   	3.091998e-03
7.78111e-05   	3.091520e-03
7.79219e-05   	3.091043e-03
7.80328e-05   	3.090563e-03
7.81437e-05   	3.090082e-03
7.82546e-05   	3.089599e-03
7.83657e-05   	3.089115e-03
7.84767e-05   	3.088629e-03
7.85877e-05   	3.088139e-03
7.86986e-05   	3.087647e-03
7.88095e-05   	3.087155e-03
7.89204e-05   	3.086661e-03
7.90312e-05   	3.086166e-03
7.91421e-05   	3.085668e-03
7.9253e-05    	3.085165e-03
7.93639e-05   	3.084659e-03
7.94748e-05   	3.084153e-03
7.95859e-05   	3.083647e-03
7.9697e-05    	3.083136e-03
7.9808e-05    	3.082621e-03
7.9919e-05    	3.082102e-03
8.00299e-05   	3.081581e-03
8.01408e-05   	3.081057e-03
8.02517e-05   	3.080533e-03
8.03626e-05   	3.080010e-03
8.04736e-05   	3.079488e-03
8.05845e-05   	3.078965e-03
8.06956e-05   	3.078440e-03
8.08067e-05   	3.077914e-03
8.09179e-05   	3.077389e-03
