# Region type : patch outlet
# Faces  :    700
# Area   :    1.406158e-05
# Time        	sum(phi)
6.06528e-05   	3.171494e-03
6.07365e-05   	3.171483e-03
6.08203e-05   	3.171465e-03
6.0904e-05    	3.171441e-03
6.09877e-05   	3.171411e-03
6.10714e-05   	3.171376e-03
6.11551e-05   	3.171337e-03
6.12388e-05   	3.171292e-03
6.13226e-05   	3.171243e-03
6.14064e-05   	3.171192e-03
6.14902e-05   	3.171139e-03
6.1574e-05    	3.171083e-03
6.16578e-05   	3.171021e-03
6.17416e-05   	3.170954e-03
6.18253e-05   	3.170882e-03
6.19091e-05   	3.170805e-03
6.19929e-05   	3.170721e-03
6.20767e-05   	3.170629e-03
6.21606e-05   	3.170527e-03
6.22445e-05   	3.170414e-03
6.23283e-05   	3.170290e-03
6.24122e-05   	3.170154e-03
6.2496e-05    	3.170009e-03
6.25798e-05   	3.169855e-03
6.26637e-05   	3.169692e-03
6.27476e-05   	3.169517e-03
6.28315e-05   	3.169332e-03
6.29154e-05   	3.169139e-03
6.29993e-05   	3.168937e-03
6.30832e-05   	3.168729e-03
6.31671e-05   	3.168518e-03
6.3251e-05    	3.168307e-03
6.33349e-05   	3.168095e-03
6.34189e-05   	3.167882e-03
6.35029e-05   	3.167665e-03
6.35869e-05   	3.167446e-03
6.36709e-05   	3.167223e-03
6.37549e-05   	3.166996e-03
6.38388e-05   	3.166768e-03
6.39228e-05   	3.166538e-03
6.40067e-05   	3.166307e-03
6.40907e-05   	3.166077e-03
6.41748e-05   	3.165846e-03
6.42588e-05   	3.165616e-03
6.43429e-05   	3.165386e-03
6.4427e-05    	3.165157e-03
6.4511e-05    	3.164926e-03
6.45951e-05   	3.164693e-03
6.46791e-05   	3.164457e-03
6.47632e-05   	3.164219e-03
6.48473e-05   	3.163981e-03
6.49314e-05   	3.163741e-03
6.50156e-05   	3.163501e-03
6.50997e-05   	3.163263e-03
6.51839e-05   	3.163027e-03
6.5268e-05    	3.162790e-03
6.53522e-05   	3.162551e-03
6.54363e-05   	3.162309e-03
6.55205e-05   	3.162065e-03
6.56046e-05   	3.161821e-03
6.56888e-05   	3.161575e-03
6.57731e-05   	3.161328e-03
6.58573e-05   	3.161081e-03
6.59415e-05   	3.160832e-03
6.60258e-05   	3.160582e-03
6.611e-05     	3.160331e-03
6.61942e-05   	3.160078e-03
6.62784e-05   	3.159826e-03
6.63627e-05   	3.159571e-03
6.6447e-05    	3.159314e-03
6.65313e-05   	3.159056e-03
6.66157e-05   	3.158796e-03
6.67e-05      	3.158533e-03
6.67843e-05   	3.158266e-03
6.68686e-05   	3.157998e-03
6.69529e-05   	3.157729e-03
6.70372e-05   	3.157458e-03
6.71216e-05   	3.157189e-03
6.7206e-05    	3.156918e-03
6.72904e-05   	3.156650e-03
6.73748e-05   	3.156385e-03
6.74592e-05   	3.156123e-03
6.75436e-05   	3.155861e-03
6.7628e-05    	3.155599e-03
6.77124e-05   	3.155337e-03
6.77968e-05   	3.155078e-03
6.78813e-05   	3.154822e-03
6.79658e-05   	3.154570e-03
6.80503e-05   	3.154324e-03
6.81347e-05   	3.154082e-03
6.82192e-05   	3.153844e-03
6.83037e-05   	3.153608e-03
