# Region type : patch inlet
# Faces  :    700
# Area   :    1.406158e-05
# Time        	areaAverage(TMean)	areaAverage(UMean)
0             
1.60643e-05   	5.787000e+02	(-1.262478e-01 -3.562607e-01 9.999812e+01)
1.61615e-05   	5.787000e+02	(-1.296523e-01 -3.550917e-01 9.999812e+01)
1.62588e-05   	5.787000e+02	(-1.329911e-01 -3.539230e-01 9.999811e+01)
1.6356e-05    	5.787000e+02	(-1.362641e-01 -3.527543e-01 9.999811e+01)
1.64532e-05   	5.787000e+02	(-1.394707e-01 -3.515852e-01 9.999811e+01)
1.65504e-05   	5.787000e+02	(-1.426117e-01 -3.504148e-01 9.999811e+01)
1.66476e-05   	5.787000e+02	(-1.456864e-01 -3.492430e-01 9.999810e+01)
1.67448e-05   	5.787000e+02	(-1.486955e-01 -3.480688e-01 9.999810e+01)
1.6842e-05    	5.787000e+02	(-1.516387e-01 -3.468920e-01 9.999810e+01)
1.69392e-05   	5.787000e+02	(-1.545167e-01 -3.457118e-01 9.999810e+01)
1.70363e-05   	5.787000e+02	(-1.573292e-01 -3.445279e-01 9.999809e+01)
1.71335e-05   	5.787000e+02	(-1.600769e-01 -3.433394e-01 9.999809e+01)
1.72306e-05   	5.787000e+02	(-1.627595e-01 -3.421462e-01 9.999809e+01)
1.73277e-05   	5.787000e+02	(-1.653780e-01 -3.409472e-01 9.999809e+01)
1.74249e-05   	5.787000e+02	(-1.679321e-01 -3.397424e-01 9.999809e+01)
1.7522e-05    	5.787000e+02	(-1.704226e-01 -3.385310e-01 9.999809e+01)
1.76191e-05   	5.787000e+02	(-1.728495e-01 -3.373125e-01 9.999809e+01)
1.77162e-05   	5.787000e+02	(-1.752136e-01 -3.360865e-01 9.999809e+01)
1.78133e-05   	5.787000e+02	(-1.775150e-01 -3.348525e-01 9.999809e+01)
1.79103e-05   	5.787000e+02	(-1.797544e-01 -3.336098e-01 9.999809e+01)
1.80074e-05   	5.787000e+02	(-1.819320e-01 -3.323584e-01 9.999809e+01)
1.81044e-05   	5.787000e+02	(-1.840486e-01 -3.310974e-01 9.999809e+01)
1.82015e-05   	5.787000e+02	(-1.861043e-01 -3.298268e-01 9.999810e+01)
1.82985e-05   	5.787000e+02	(-1.881002e-01 -3.285458e-01 9.999810e+01)
1.83955e-05   	5.787000e+02	(-1.900364e-01 -3.272543e-01 9.999810e+01)
1.84926e-05   	5.787000e+02	(-1.919138e-01 -3.259519e-01 9.999810e+01)
1.85896e-05   	5.787000e+02	(-1.937326e-01 -3.246383e-01 9.999810e+01)
