# Region type : patch inlet
# Faces  :    700
# Area   :    1.406158e-05
# Time        	areaAverage(TMean)	areaAverage(UMean)
0             
3.12136e-05   	5.787000e+02	(-3.605966e-01 5.236176e-01 9.999548e+01)
3.13278e-05   	5.787000e+02	(-3.624186e-01 5.212956e-01 9.999548e+01)
3.1442e-05    	5.787000e+02	(-3.642158e-01 5.190022e-01 9.999548e+01)
3.15562e-05   	5.787000e+02	(-3.659884e-01 5.167364e-01 9.999549e+01)
3.16704e-05   	5.787000e+02	(-3.677368e-01 5.144975e-01 9.999549e+01)
3.17846e-05   	5.787000e+02	(-3.694606e-01 5.122851e-01 9.999549e+01)
3.18989e-05   	5.787000e+02	(-3.711597e-01 5.100989e-01 9.999550e+01)
3.20132e-05   	5.787000e+02	(-3.728341e-01 5.079380e-01 9.999550e+01)
3.21274e-05   	5.787000e+02	(-3.744823e-01 5.058036e-01 9.999550e+01)
3.22417e-05   	5.787000e+02	(-3.761043e-01 5.036952e-01 9.999551e+01)
3.23559e-05   	5.787000e+02	(-3.776997e-01 5.016125e-01 9.999551e+01)
3.24702e-05   	5.787000e+02	(-3.792687e-01 4.995546e-01 9.999551e+01)
3.25844e-05   	5.787000e+02	(-3.808110e-01 4.975209e-01 9.999552e+01)
3.26986e-05   	5.787000e+02	(-3.823263e-01 4.955112e-01 9.999552e+01)
3.28129e-05   	5.787000e+02	(-3.838147e-01 4.935244e-01 9.999553e+01)
3.29271e-05   	5.787000e+02	(-3.852759e-01 4.915602e-01 9.999553e+01)
3.30415e-05   	5.787000e+02	(-3.867099e-01 4.896178e-01 9.999553e+01)
3.31559e-05   	5.787000e+02	(-3.881161e-01 4.876972e-01 9.999554e+01)
3.32702e-05   	5.787000e+02	(-3.894935e-01 4.857992e-01 9.999554e+01)
3.33845e-05   	5.787000e+02	(-3.908418e-01 4.839233e-01 9.999555e+01)
3.34988e-05   	5.787000e+02	(-3.921608e-01 4.820693e-01 9.999555e+01)
3.36131e-05   	5.787000e+02	(-3.934504e-01 4.802365e-01 9.999556e+01)
3.37273e-05   	5.787000e+02	(-3.947105e-01 4.784245e-01 9.999556e+01)
3.38416e-05   	5.787000e+02	(-3.959407e-01 4.766333e-01 9.999557e+01)
3.3956e-05    	5.787000e+02	(-3.971414e-01 4.748617e-01 9.999557e+01)
3.40703e-05   	5.787000e+02	(-3.983119e-01 4.731101e-01 9.999558e+01)
3.41848e-05   	5.787000e+02	(-3.994525e-01 4.713776e-01 9.999558e+01)
3.42992e-05   	5.787000e+02	(-4.005618e-01 4.696658e-01 9.999559e+01)
3.44136e-05   	5.787000e+02	(-4.016395e-01 4.679746e-01 9.999560e+01)
3.4528e-05    	5.787000e+02	(-4.026854e-01 4.663040e-01 9.999560e+01)
3.46423e-05   	5.787000e+02	(-4.036995e-01 4.646534e-01 9.999561e+01)
